index,start_hex,end_hex,size,entropy,first_u32_hex,first_u16_hex,header8_hex,sha1_16,zlib_header_hits
61,0x77A0,0x7AA0,768,7.4734,0x00000003,0x0003,03000000ffff0000,f38b4da69edc9c5e,0
62,0x7AA0,0x7E90,1008,7.6463,0x00000003,0x0003,03000000ffff0000,91e5e9ecbef36206,0
63,0x7E90,0x7FE0,336,7.0675,0x00000003,0x0003,03000000ffff0000,f9b451a834e641cc,0
64,0x7FE0,0x8140,352,7.0277,0x00000001,0x0001,0100000001000000,25ed08f45cb7aef7,0
65,0x8140,0x8220,224,6.4709,0x00000001,0x0001,0100000001000000,cf394b6460f67d20,0
66,0x8220,0x82F0,208,6.4471,0x00000001,0x0001,0100000001000000,3ba78ac1329d29e8,0
67,0x82F0,0x85C0,720,7.3982,0x00000001,0x0001,0100000001000000,16331b5145ba3850,0
68,0x85C0,0x8940,896,7.5443,0x00000003,0x0003,03000000ffff0000,c6f932c8d271e7ad,0
69,0x8940,0x8A40,256,6.1293,0x00000003,0x0003,03000000ffff0000,1b3f42cbf4368792,0
70,0x8A40,0x8E20,992,7.5052,0x00000002,0x0002,02000000ffff0000,71c8a19cc5784eee,0
71,0x8E20,0x9240,1056,7.6018,0x00000003,0x0003,03000000ffff0000,56f570acb9bbb4bb,0
