index,start_hex,end_hex,size,entropy,first_u32_hex,first_u16_hex,header8_hex,sha1_16,zlib_header_hits
112,0x16570,0x16970,1024,7.3292,0x00000002,0x0002,02000000ffff0000,e1964c02d254bc33,0
113,0x16970,0x16D90,1056,7.2662,0x00000002,0x0002,02000000ffff0000,85340390451e7ed3,0
114,0x16D90,0x172D0,1344,7.4902,0x00000002,0x0002,02000000ffff0000,86fef045d1e62efa,0
115,0x172D0,0x17370,160,3.9421,0x00000002,0x0002,02000000ffff0000,7ceec069d5854dea,0
116,0x17370,0x17430,192,5.7424,0x00000002,0x0002,02000000ffff0000,257f88f2f253737d,0
117,0x17430,0x175D0,416,6.3820,0x00000002,0x0002,02000000ffff0000,d27869de37cdfaac,0
118,0x175D0,0x17870,672,6.9727,0x00000002,0x0002,02000000ffff0000,cc8883e5735d43f8,0
119,0x17870,0x17B10,672,7.0578,0x00000002,0x0002,02000000ffff0000,303633ca13e54687,0
120,0x17B10,0x17E70,864,7.2305,0x00000002,0x0002,02000000ffff0000,9738975a1471c3cd,1
121,0x17E70,0x18150,736,7.1666,0x00000002,0x0002,02000000ffff0000,3406e00938851c40,0
122,0x18150,0x18510,960,7.2427,0x00000002,0x0002,02000000ffff0000,d9962ae9d9ca0594,0
123,0x18510,0x189D0,1216,7.4469,0x00000002,0x0002,02000000ffff0000,61e612207c9d590a,0
124,0x189D0,0x18ED0,1280,7.4962,0x00000002,0x0002,02000000ffff0000,2af660e71213f1d1,2
125,0x18ED0,0x190B0,480,6.7598,0x00000002,0x0002,02000000ffff0000,33549f423d231679,0
126,0x190B0,0x19230,384,6.6270,0x00000002,0x0002,02000000ffff0000,e0058aa79d250636,0
127,0x19230,0x19430,512,6.7868,0x00000002,0x0002,02000000ffff0000,fcaeb245d35f76b3,0
128,0x19430,0x19670,576,6.8632,0x00000002,0x0002,02000000ffff0000,c8df3d6d4d9ad3d1,0
129,0x19670,0x19A10,928,7.2012,0x00000002,0x0002,02000000ffff0000,448123ccef5a0f59,0
130,0x19A10,0x19D10,768,7.2181,0x00000002,0x0002,02000000ffff0000,89d0e3819f8a904c,0
131,0x19D10,0x19EF0,480,6.7149,0x00000002,0x0002,02000000ffff0000,85d0e3c631b2e349,0
132,0x19EF0,0x1A210,800,7.2570,0x00000002,0x0002,02000000ffff0000,9cbdf8af11d5c46c,0
133,0x1A210,0x1A6D0,1216,7.5506,0x00000002,0x0002,02000000ffff0000,f9eea11abded8ab0,0
134,0x1A6D0,0x1AC90,1472,7.5495,0x00000002,0x0002,02000000ffff0000,db5bce8ea01c81ce,0
135,0x1AC90,0x1B2D0,1600,7.6367,0x00000002,0x0002,02000000ffff0000,24151ecc05d53ea4,0
136,0x1B2D0,0x1B6B0,992,7.3916,0x00000002,0x0002,02000000ffff0000,c9f04ce9141f1efc,0
137,0x1B6B0,0x1BB30,1152,7.2816,0x00000002,0x0002,02000000ffff0000,a389fbf5a8c1e3f1,2
138,0x1BB30,0x1BFD0,1184,7.3942,0x00000002,0x0002,02000000ffff0000,3b86443e41c35674,0
139,0x1BFD0,0x1C510,1344,7.4607,0x00000002,0x0002,02000000ffff0000,f1a3a604ef949d9c,0
140,0x1C510,0x1C52C,28,1.7820,0x00000002,0x0002,02000000ffff0000,437c881cc9a88f80,0
