index,start_hex,end_hex,size,entropy,first_u32_hex,first_u16_hex,header8_hex,sha1_16,zlib_header_hits
99,0x17630,0x17C90,1632,7.5556,0x00000002,0x0002,02000000ffff0000,a9ea1628a4ead60f,0
100,0x17C90,0x17E10,384,6.5293,0x00000002,0x0002,02000000ffff0000,57a2b53717a465ff,0
101,0x17E10,0x17F90,384,6.6102,0x00000002,0x0002,02000000ffff0000,9b0943a615c60f35,0
102,0x17F90,0x18150,448,6.6974,0x00000002,0x0002,02000000ffff0000,6cfdcbf6b568aded,0
103,0x18150,0x18370,544,7.0023,0x00000002,0x0002,02000000ffff0000,4ce4aec4b7604727,0
104,0x18370,0x186D0,864,7.3595,0x00000002,0x0002,02000000ffff0000,a6c55632919cb462,0
105,0x186D0,0x18BF0,1312,7.5453,0x00000002,0x0002,02000000ffff0000,1ad178b6d2e3724a,0
106,0x18BF0,0x19570,2432,7.6705,0x00000002,0x0002,02000000ffff0000,70e8646db1e8a161,0
107,0x19570,0x19E10,2208,7.5782,0x00000002,0x0002,02000000ffff0000,f8e2718b795704aa,0
108,0x19E10,0x1A4F0,1760,7.5809,0x00000002,0x0002,02000000ffff0000,942823458f686a05,0
109,0x1A4F0,0x1AA30,1344,7.4836,0x00000002,0x0002,02000000ffff0000,2652b1ba11562617,0
110,0x1AA30,0x1AAD0,160,4.1071,0x00000002,0x0002,02000000ffff0000,c9a088ecc9ce5991,0
111,0x1AAD0,0x1AB70,160,4.7863,0x00000002,0x0002,02000000ffff0000,f5462886993d58d8,0
112,0x1AB70,0x1AC10,160,4.6230,0x00000002,0x0002,02000000ffff0000,5e68725c1b029d6a,0
113,0x1AC10,0x1ADD0,448,6.8013,0x00000002,0x0002,02000000ffff0000,a06ab4712f9064d1,0
114,0x1ADD0,0x1B230,1120,7.5259,0x00000002,0x0002,02000000ffff0000,b608a3a8b17d223b,0
