index,start_hex,end_hex,size,entropy,first_u32_hex,first_u16_hex,header8_hex,sha1_16,zlib_header_hits
125,0x9C90,0x9D30,160,4.9667,0x00000002,0x0002,02000000ffff0000,7aefbf2d1ce7d73f,0
126,0x9D30,0x9DD0,160,4.8247,0x00000002,0x0002,02000000ffff0000,3d0dfe5a4f730508,0
127,0x9DD0,0x9E70,160,4.7012,0x00000002,0x0002,02000000ffff0000,fd4a68446443c2fa,0
128,0x9E70,0x9F10,160,4.6522,0x00000002,0x0002,02000000ffff0000,4ea1ef6333e763ef,0
129,0x9F10,0x9FB0,160,4.2757,0x00000002,0x0002,02000000ffff0000,454d72b559c0b787,0
130,0x9FB0,0xA050,160,3.8159,0x00000002,0x0002,02000000ffff0000,1f1d5cd33dfc882d,0
131,0xA050,0xA0F0,160,3.8543,0x00000002,0x0002,02000000ffff0000,76f789a307b8f51b,0
132,0xA0F0,0xA190,160,4.5056,0x00000002,0x0002,02000000ffff0000,2a2773abc3a3eced,0
133,0xA190,0xA230,160,4.5740,0x00000002,0x0002,02000000ffff0000,3dcead72677a5a70,0
134,0xA230,0xA2D0,160,4.5605,0x00000002,0x0002,02000000ffff0000,24355f5563319696,0
135,0xA2D0,0xA370,160,4.3197,0x00000002,0x0002,02000000ffff0000,7168cffd0a825501,0
136,0xA370,0xA410,160,4.3830,0x00000002,0x0002,02000000ffff0000,570325700591e304,0
137,0xA410,0xA4B0,160,4.0573,0x00000002,0x0002,02000000ffff0000,0d62073a18dbb77d,0
138,0xA4B0,0xA550,160,3.8470,0x00000002,0x0002,02000000ffff0000,4edb47df4fcb5661,0
139,0xA550,0xA5F0,160,3.8543,0x00000002,0x0002,02000000ffff0000,602f4503e975ecc8,0
140,0xA5F0,0xA60C,28,1.3703,0x00000002,0x0002,02000000ffff0000,1c2b68c10429593a,0
